book_id,search_key,book_title,book_subtitle,book_authors,book_description,industryIdentifiers,text_readingModes,image_readingModes,pageCount,categories,language,imageLinks,ratingsCount,averageRating,country,saleability,isEbook,amount_listPrice,currencyCode_listPrice,amount_retailPrice,currencyCode_retailPrice,buyLink,year,publisher
c5641182-580e-4204-b712-1b7d656e3159,fiction,European Readings of American Popular Culture,N/A,"John R. Dean, Jean-Paul Gabilliet","Since the Second World War, Europe has undergone a continual invasion: wave after wave of American popular culture. The diffusion of American culture in Europe is both a European story about America and an American story about Europe. This work examines this cross-cultural phenomenon from the European viewpoint. Nearly two dozen European experts in their respective fields offer an invigorating, engaging, and open-minded examination of America as perceived with the acute insight of the interested European outsider—a fruitful tradition that stretches back to Lafayette, de Tocqueville, and Goethe, to name three. Of interest to scholars, students, and general readers alike. The book's focus is both sensuous and intellectual: how America is seen (The Image); heard (Popular Music); perused (The Written Word); digested (Food); learned from its common ways (Social Customs); perceived by minorities (Ethnic Cultures); and taken as an instrument of change (Americanization). It is the first book of its kind published in the United States. It is rich with selected, up-to-date critical bibliographies in areas for which very little information is otherwise available. In sum: a cogent, cross-cultural analysis of how U.S. popular culture exposes both European dreams of well-being and nightmares of discontent. These are insights which deserve to be savored.",UOM:39015037411538,False,False,296,History,en,http://books.google.com/books/content?id=vIJGAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=vIJGAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1996,Praeger
89d084a6-099a-4337-a410-d040c2f22208,fiction,Supreme Court Case on Appeal,N/A,Unknown Author,No Description,LLMC:NYAVU04TXB0H,False,False,1030,N/A,en,http://books.google.com/books/content?id=KgTwmF1rvCIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=KgTwmF1rvCIC&dq=fiction&hl=&source=gbs_api,N/A,N/A
e37990b5-8e6f-4aed-b719-7360d08f0f76,fiction,"Printers' Ink; the ... Magazine of Advertising, Management and Sales",N/A,Unknown Author,No Description,PSU:000066995838,False,False,2620,Advertising,en,http://books.google.com/books/content?id=Xb09AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Xb09AQAAMAAJ&dq=fiction&hl=&source=gbs_api,1920,N/A
a3ab96b9-6d31-4ae1-bc57-366182508221,fiction,"Eisenschiml V. Fawcett Publications, Inc",N/A,Unknown Author,No Description,UILAW:0000000048793,False,False,808,N/A,en,http://books.google.com/books/content?id=GQyQTv0hRG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=GQyQTv0hRG8C&dq=fiction&hl=&source=gbs_api,1956,N/A
1c3d4f9e-692b-4ef7-9cbb-5c9cc6ffe6a0,fiction,The Cambridge History of English Literature,N/A,"Sir Adolphus William Ward, Alfred Rayney Waller",No Description,UOMDLP:afw0070:0014.001,False,False,674,English literature,en,http://books.google.com/books/content?id=3ETqFN07mfMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=3ETqFN07mfMC&dq=fiction&hl=&source=gbs_api,1916,N/A
bce71958-5285-480d-aba7-83d0f901bc86,fiction,Biennial Report ...,N/A,Washington (State). State Library Committee,No Description,UIUC:30112104271348,False,False,34,Libraries,en,http://books.google.com/books/content?id=2vES9M_yfKwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=2vES9M_yfKwC&dq=fiction&hl=&source=gbs_api,1924,N/A
6c91055c-6030-4ce0-8ce8-a5c504d41768,fiction,"Bulletin ... of Books Added to the Public Library of Detroit, Mich",N/A,Detroit Public Library,No Description,UOM:39015077978545,False,False,332,Dictionary catalogs,en,http://books.google.com/books/content?id=m0HQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=m0HQAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1909,N/A
4818aedb-bfe4-4515-8b76-fe8e4cd1914f,fiction,The Irish Ecclesiastical Record,N/A,Unknown Author,No Description,CORNELL:31924093225542,False,False,552,N/A,en,http://books.google.com/books/content?id=TJNAAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=TJNAAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1920,N/A
84343066-507e-4cbb-858b-012e3d1c4095,fiction,Conversations on Contemporary Drama,N/A,Clayton Meeker Hamilton,No Description,UOM:39015066080089,False,False,250,Drama,en,http://books.google.com/books/content?id=x5hZAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=x5hZAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1924,N/A
cd5633c9-dfe8-4732-aae3-c32f538291d6,fiction,"Book Catalog Index Number Three, 1970",N/A,University of Western Ontario. School of Library & Information Science,No Description,UOM:39015082937460,False,False,450,"Catalogs, Book",en,http://books.google.com/books/content?id=RCvhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=RCvhAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1970,N/A
a14a8212-622a-49d5-b8d6-945b58a118fe,fiction,The New Republic,N/A,Herbert David Croly,No Description,HARVARD:HWQWPG,False,False,430,Periodicals,en,http://books.google.com/books/content?id=850vAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,3,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=850vAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1922,N/A
685ff169-7d7b-48d0-92cc-e58bdfbc7404,fiction,"Book Catalog Index Number Three, 1970",N/A,University of Western Ontario. School of Library & Information Science,No Description,UOM:39015082937460,False,False,450,"Catalogs, Book",en,http://books.google.com/books/content?id=RCvhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=RCvhAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1970,N/A
5931bb62-81b0-413f-8fd1-6299bade1c21,fiction,The New Republic,N/A,Herbert David Croly,No Description,HARVARD:HWQWPG,False,False,430,Periodicals,en,http://books.google.com/books/content?id=850vAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1,3,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=850vAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1922,N/A
3a03f7ca-b4d4-4b2a-b856-45c9f07d5868,fiction,The Northwestern Reporter,N/A,Unknown Author,No Description,MINN:31951D00565409X,False,False,1044,"Law reports, digests, etc",en,http://books.google.com/books/content?id=5BwWDCn5IJkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=5BwWDCn5IJkC&dq=fiction&hl=&source=gbs_api,1920,N/A
42540621-7f03-40ea-8fc7-d2e8a0ab36c0,fiction,Dictionary of Literary Biography,N/A,Unknown Author,No Description,UFL:35051102500230,False,False,368,American literature,en,http://books.google.com/books/content?id=X28M-S4rhw8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=X28M-S4rhw8C&dq=fiction&hl=&source=gbs_api,1978,N/A
08e68868-e6fd-470b-84bb-9540afd1aa41,fiction,Library of Congress Catalogs,Subject catalog,Library of Congress,No Description,UOM:39015082932321,False,False,648,N/A,en,http://books.google.com/books/content?id=ZSflAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ZSflAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1976,N/A
aaa28731-fca1-4a33-98c4-55d504b21012,fiction,The Invisible Man,Cliffs Notes,Ralph Ellison,No Description,OCLC:410053384,False,False,0,N/A,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=a1rjzwEACAAJ&dq=fiction&hl=&source=gbs_api,1980,N/A
2cbf1b93-fc0f-4e9c-9d2e-ef3ebfb17553,fiction,News Notes of California Libraries,N/A,California State Library,Vols. for 1971- include annual reports and statistical summaries.,UOM:39015036855214,False,False,1262,Libraries,en,http://books.google.com/books/content?id=VgcbAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=VgcbAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
d0ad21a2-d5b9-4826-afbb-356fd8e5a3ca,fiction,Bulletin,N/A,School Library Association of California,No Description,MINN:31951000567540B,False,False,810,School libraries,en,http://books.google.com/books/content?id=TPghAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=TPghAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1939,N/A
0c7e0782-5914-46e0-b4f1-fcf8fdbe3363,fiction,Saturday Review of Literature,N/A,Unknown Author,No Description,MINN:31951001915412O,False,False,1074,American literature,en,http://books.google.com/books/content?id=824gAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=824gAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1944,N/A
90e6a76d-600e-4f91-9cf6-f51cf755f21e,fiction,Encyclopædia Britannica,A New Survey of Universal Knowledge,Unknown Author,No Description,UOM:39015082122295,False,False,1260,Encyclopedias and dictionaries,en,http://books.google.com/books/content?id=HPbkAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=HPbkAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1964,N/A
b4eb6c7a-aaa2-49b6-8bf7-11da01fefa70,fiction,Dictionary Catalog of the History of the Americas,N/A,New York Public Library. Reference Dept,No Description,UIUC:30112071274358,False,False,988,America,en,http://books.google.com/books/content?id=ySy7-oVWo0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ySy7-oVWo0gC&dq=fiction&hl=&source=gbs_api,1961,N/A
0e131841-3ae1-48f1-be81-acb4c21682f3,fiction,Crisis and National Co-operative Trades Union Gazette,N/A,Unknown Author,No Description,UCI:31970026956018,False,False,438,Socialism,en,http://books.google.com/books/content?id=08_792_WyngC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=08_792_WyngC&dq=fiction&hl=&source=gbs_api,1968,N/A
2ef7250c-e238-4885-ac89-9ee63205cbea,fiction,Kansas Reports,N/A,"Kansas. Supreme Court, Elliot V. Banks, William Craw Webb, Asa Maxson Fitz Randolph, Gasper Christopher Clemens, Thomas Emmet Dewey, Llewellyn James Graham, Oscar Leopold Moore, Earl Hilton Hatcher, Howard Franklin McCue",No Description,HARVARD:32044078432093,False,False,1064,"Law reports, digests, etc",en,http://books.google.com/books/content?id=XDgaAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=XDgaAAAAYAAJ&dq=fiction&hl=&source=gbs_api,1909,N/A
74f049da-f1f4-4491-83dc-55da950ff162,fiction,AB Bookman's Weekly,For the Specialist Book World,Unknown Author,No Description,UOM:39015016439369,False,False,892,Antiquarian booksellers,en,http://books.google.com/books/content?id=j_vnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=j_vnAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1986,N/A
62f773df-8a81-4002-a89d-c171b0cb95b9,fiction,Subject Index of the Modern Books Acquired by the British Museum in the Years 1916-1920,N/A,British Museum. Department of Printed Books,No Description,NYPL:33433069275604,False,False,1040,Best books,en,http://books.google.com/books/content?id=PDR_ahkTf44C&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=PDR_ahkTf44C&dq=fiction&hl=&source=gbs_api,1922,N/A
399a0c7b-e78f-41aa-82a5-ec9c577d2f7f,fiction,Space Novels,To the Sun! Off on a Comet!,Jules Verne,No Description,UOM:39015028795642,False,False,536,Interplanetary voyages,en,http://books.google.com/books/content?id=M0PP0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=M0PP0AEACAAJ&dq=fiction&hl=&source=gbs_api,1960,N/A
6d253d32-e744-44a5-bab5-952d8706f353,fiction,"The Library Catalogs of the Hoover Institution on War, Revolution, and Peace, Stanford University",Catalog of the Western Language Collections,"Hoover Institution on War, Revolution, and Peace",No Description,UOM:39015082992812,False,False,856,N/A,en,http://books.google.com/books/content?id=LYsPAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=LYsPAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1969,N/A
a1f5472d-ce6f-4a99-9321-c6aafec416ca,fiction,Story World and Photodramatist,N/A,Unknown Author,No Description,NYPL:33433036417966,False,False,478,N/A,en,http://books.google.com/books/content?id=JLwkEYCYYUsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=JLwkEYCYYUsC&dq=fiction&hl=&source=gbs_api,1924,N/A
313bbe07-4d44-4dc1-a411-1211324229a2,fiction,Seattle Survival Guide II,The Essential Handbook for Urban Living,Theresa Morrow,No Description,"0912365846, 9780912365848",False,False,366,History,en,http://books.google.com/books/content?id=ecYj1brXfEQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=ecYj1brXfEQC&dq=fiction&hl=&source=gbs_api,1993,N/A
1bb178b5-beea-4ad4-a913-7af37d3715c9,fiction,Jane Eyre,N/A,Charlotte Brontë,"This classic tale is retold in simple text and illustrations to appeal to the reluctant, lower-level reader. Saddleback Classics.","075831177X, 9780758311771",False,False,0,Fiction,en,No Image,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=Pee50AEACAAJ&dq=fiction&hl=&source=gbs_api,1928,N/A
8f24d3d3-3df6-487a-ad86-f1c5f455cb65,fiction,The Outlook,N/A,"Lyman Abbott, Hamilton Wright Mabie, Ernest Hamlin Abbott, Francis Rufus Bellamy",No Description,IND:32000000714636,False,False,690,United States,en,http://books.google.com/books/content?id=a3TPAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=a3TPAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1923,N/A
e5d3c4e4-3735-4f64-930b-f7c8d3a4666f,fiction,Modern American Library Economy as Illustrated by the Newark N. J. Free Public Library: Course of study for normal school pupils on the use of a library,N/A,John Cotton Dana,No Description,UCAL:B2921226,False,False,112,Library education,en,http://books.google.com/books/content?id=bHwiAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=bHwiAQAAIAAJ&dq=fiction&hl=&source=gbs_api,1925,N/A
7f1229ec-0685-47fe-97aa-99b1ae55dc1f,fiction,Documents of the Assembly of the State of New York,N/A,New York (State). Legislature. Assembly,No Description,CORNELL:31924093414526,False,False,1020,Government publications,en,http://books.google.com/books/content?id=VZQ7AQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=VZQ7AQAAMAAJ&dq=fiction&hl=&source=gbs_api,1916,N/A
ff5e6aae-90ab-4c07-9292-3b4712767a6b,fiction,Books and Persons,"Being Comments on a Past Epoch, 1908-1911",Arnold Bennett,No Description,UCSC:32106001657177,False,False,360,"Literature, Modern",en,http://books.google.com/books/content?id=hjWFAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=hjWFAAAAIAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
856b882f-6ff8-46db-b628-5b788baefa48,fiction,The Age of Tennyson,N/A,Hugh Walker,No Description,UOM:39015063022134,False,False,360,English literature,en,http://books.google.com/books/content?id=H6OhosLi-DkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=H6OhosLi-DkC&dq=fiction&hl=&source=gbs_api,1909,N/A
38dd3630-bfa4-421b-a88d-ce7efa1d8368,fiction,The Vassar Miscellany,N/A,Unknown Author,No Description,NYPL:33433074836317,False,False,744,Universities and colleges,en,http://books.google.com/books/content?id=LowiAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=LowiAAAAMAAJ&dq=fiction&hl=&source=gbs_api,1914,N/A
088353ad-8e52-4369-9641-d41664d3a0e3,fiction,The International Sugar Journal,N/A,Unknown Author,No Description,NYPL:33433008133005,False,False,682,Beet sugar,en,http://books.google.com/books/content?id=FwRMAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=FwRMAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
236c69ef-d9ec-4155-9520-b47e2ec27cfa,fiction,The Plays of Aristophanes,N/A,Aristophanes,No Description,UCSD:31822017026600,False,False,328,N/A,en,http://books.google.com/books/content?id=OgKQE0xsKmkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=OgKQE0xsKmkC&dq=fiction&hl=&source=gbs_api,1911,N/A
a90f0cf6-2184-4b10-b1a4-4ee917e78ae2,fiction,The Massachusetts Library Club Bulletin,N/A,Unknown Author,No Description,UIUC:30112108238970,False,False,326,Libraries,en,http://books.google.com/books/content?id=c2EwAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=c2EwAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1917,N/A
23cae8dd-4d48-4b8f-bd95-7271e20dde63,fiction,Schwann,N/A,Unknown Author,No Description,UVA:X002171521,False,False,756,Audiotapes,en,http://books.google.com/books/content?id=YwkMAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=YwkMAQAAMAAJ&dq=fiction&hl=&source=gbs_api,1989,N/A
07555687-b0d9-4f49-9b6c-27ad48caad38,fiction,The Cambridge Companion to World Crime Fiction,N/A,"Jesper Gulddal, Stewart King, Alistair Rolls","Accessible yet comprehensive, this first systematic account of crime fiction across the globe offers a deep and thoroughly nuanced understanding of the genre's transnational history. Offering a lucid account of the major theoretical issues and comparative perspectives that constitute world crime fiction, this book introduces readers to the international crime fiction publishing industry, the translation and circulation of crime fiction, international crime fiction collections, the role of women in world crime fiction, and regional forms of crime fiction. It also illuminates the past and present of crime fiction in various supranational regions across the world, including East and South Asia, the Arab World, Sub-Saharan Africa, Europe and Scandinavia, as well as three spheres defined by a shared language, namely the Francophone, Lusophone, and Hispanic worlds. Thoroughly-researched and broad in scope, this book is as valuable for general readers as for undergraduate and postgraduate students of popular fiction and world literature.","1108723357, 9781108723350",False,False,320,Literary Criticism,en,http://books.google.com/books/content?id=b0HfzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,N/A,N/A,N/A,N/A,False,N/A,N/A,N/A,N/A,http://books.google.co.in/books?id=b0HfzgEACAAJ&dq=fiction&hl=&source=gbs_api,2022,Cambridge University Press
